,Unnamed: 0.1,Unnamed: 0,loan_id,user_id,loan_amount,loan_initiated_date,due_date,phone_number,is_default
313,313,313,19564,11019,399933.0001,07/02/22 7:27,09/03/22 7:27,1506880729,1
314,314,314,19632,11014,66633.33333,07/02/22 11:09,09/03/22 11:09,3671582781,0
315,315,315,19775,10449,29966.66667,07/02/22 18:13,09/03/22 18:13,9663987302,0
316,316,316,19828,10922,33300.0,08/02/22 0:58,10/03/22 0:58,9958390025,0
317,317,317,19839,11198,28297.37781,08/02/22 1:50,10/03/22 1:50,7159811597,0
318,318,318,19871,11224,166633.0001,08/02/22 4:49,10/03/22 4:49,7530840440,1
319,319,319,19905,11244,4966.888889,08/02/22 6:24,10/03/22 6:24,3365285648,0
320,320,320,20036,10172,499966.5264,08/02/22 11:29,10/03/22 11:29,9234147465,1
321,321,321,20086,11344,26225.0,08/02/22 12:41,10/03/22 12:41,2777540804,0
322,322,322,20221,11411,106633.25,08/02/22 16:22,10/03/22 16:22,9710032158,0
323,323,323,20259,11367,31500.0,08/02/22 18:10,10/03/22 18:10,6696434336,0
324,324,324,20263,11440,19966.48964,08/02/22 18:17,10/03/22 18:17,4230896475,1
325,325,325,20267,11443,33917.75,08/02/22 18:23,10/03/22 18:23,1609752919,0
326,326,326,20296,11449,69966.66667,08/02/22 19:33,10/03/22 19:33,9869987842,0
327,327,327,20381,11507,28305.0,09/02/22 3:27,11/03/22 3:27,5458042107,0
328,328,328,20384,11509,106633.3333,09/02/22 3:43,11/03/22 3:43,8102472773,0
329,329,329,20396,11372,86476.66667,09/02/22 4:27,11/03/22 4:27,6247008304,0
330,330,330,20412,11469,15966.66667,09/02/22 5:04,11/03/22 5:04,3399040496,0
331,331,331,20437,11325,19906.21613,09/02/22 5:50,11/03/22 5:50,3214614960,0
332,332,332,20464,11520,49966.5,09/02/22 6:52,11/03/22 6:52,1302560971,0
333,333,333,20468,10409,166531.4877,09/02/22 7:00,11/03/22 7:00,5313457456,0
334,334,334,20485,5465,26633.00007,09/02/22 8:21,11/03/22 8:21,9436846650,1
335,335,335,20489,11559,280160.0,09/02/22 8:22,11/03/22 8:22,4211914057,0
336,336,336,20494,11556,6817.466667,09/02/22 7:51,11/03/22 7:51,4280182825,0
337,337,337,20502,11559,226638.3333,09/02/22 8:08,11/03/22 8:08,8378288436,0
338,338,338,20513,11578,23300.0,09/02/22 8:27,11/03/22 8:27,8818666998,1
339,339,339,20519,11580,199666.5318,09/02/22 8:41,11/03/22 8:41,9322080829,1
340,340,340,20532,11589,419700.0,09/02/22 8:58,11/03/22 8:58,3177263086,1
341,341,341,20535,11588,46633.2,09/02/22 9:04,11/03/22 9:04,2410278340,0
342,342,342,20545,11589,281500.0,09/02/22 9:24,11/03/22 9:24,8389722733,1
343,343,343,20553,11528,299250.0,09/02/22 9:27,11/03/22 9:27,8241781509,0
344,344,344,20565,11571,116633.0022,09/02/22 9:39,11/03/22 9:39,5820179425,1
345,345,345,20569,11442,26633.33333,09/02/22 9:46,11/03/22 9:46,2690637072,0
346,346,346,20605,11610,166633.0047,09/02/22 10:07,11/03/22 10:07,7675376792,1
347,347,347,20625,11624,3333.25,09/02/22 10:17,11/03/22 10:17,2962565093,0
348,348,348,20627,11614,18300.0,09/02/22 10:16,11/03/22 10:16,8161447934,1
349,349,349,20628,11625,10933.00007,09/02/22 10:18,11/03/22 10:18,7346410197,1
350,350,350,20640,11632,1666.666667,09/02/22 10:37,11/03/22 10:37,1335271174,0
351,351,351,20655,11638,33300.0,09/02/22 12:07,11/03/22 12:07,4482826025,1
352,352,352,20682,11618,46633.00006,09/02/22 12:06,11/03/22 12:06,1598216207,1
353,353,353,20684,11657,73300.0,09/02/22 12:51,11/03/22 12:51,6570020226,1
354,354,354,20690,11661,106633.0001,09/02/22 12:24,11/03/22 12:24,1178182431,1
355,355,355,20698,10722,14966.57472,09/02/22 12:36,11/03/22 12:36,3837208351,1
356,356,356,20707,11666,99966.55389,09/02/22 12:43,11/03/22 12:43,8270984654,1
357,357,357,20713,11636,43266.52722,09/02/22 12:46,11/03/22 12:46,3150099413,1
358,358,358,20741,11467,33300.0,09/02/22 13:45,11/03/22 13:45,7769244372,0
359,359,359,20796,11584,13300.0,09/02/22 14:54,11/03/22 14:54,3781981586,1
360,360,360,20837,11719,259600.0,09/02/22 16:14,11/03/22 16:14,7528989728,0
361,361,361,20849,11636,98633.00016,09/02/22 16:13,11/03/22 16:13,8154587352,1
362,362,362,20851,10735,199666.5387,09/02/22 16:17,11/03/22 16:17,2822316580,1
363,363,363,20859,11720,66633.14286,09/02/22 17:06,11/03/22 17:06,2893867027,0
364,364,364,20885,10458,41998.0,09/02/22 17:21,11/03/22 17:21,7237937534,0
365,365,365,20887,11680,249966.5233,09/02/22 18:05,11/03/22 18:05,4479135731,1
366,366,366,20891,11739,46633.00005,09/02/22 18:14,11/03/22 18:14,9637660705,1
367,367,367,20923,11765,99966.49798,09/02/22 18:46,11/03/22 18:46,6414983825,1
368,368,368,20996,11801,53300.0,10/02/22 2:50,12/03/22 2:50,5501286537,1
369,369,369,21014,11612,36166.66667,10/02/22 4:06,12/03/22 4:06,2502185985,0
370,370,370,21034,11716,66633.00008,10/02/22 4:29,12/03/22 4:29,7818719416,1
371,371,371,21037,11833,66633.25,10/02/22 4:43,12/03/22 4:43,4908035278,0
372,372,372,21046,11841,116633.0001,10/02/22 12:15,12/03/22 12:15,8668033828,1
373,373,373,21055,11847,109966.7113,10/02/22 5:16,12/03/22 5:16,6272650317,1
374,374,374,21095,11869,10933.125,10/02/22 7:06,12/03/22 7:06,7381678508,0
375,375,375,21100,11872,333.3333333,10/02/22 6:28,12/03/22 6:28,6673547140,0
376,376,376,21113,11871,431303.4394,10/02/22 6:47,12/03/22 6:47,9207967740,0
377,377,377,21115,11763,10605.66667,10/02/22 7:30,12/03/22 7:30,9496953345,0
378,378,378,21119,10471,22078.0,10/02/22 6:59,12/03/22 6:59,5157618404,0
379,379,379,21124,11769,93000.0,10/02/22 7:09,12/03/22 7:09,2924912743,1
380,380,380,21128,11580,116633.0001,10/02/22 7:54,12/03/22 7:54,7149609434,1
381,381,381,21136,11850,56300.0,10/02/22 9:09,12/03/22 9:09,4089256460,1
382,382,382,21148,11716,156233.0001,10/02/22 8:23,12/03/22 8:23,5079453708,1
383,383,383,21152,11898,261566.5276,10/02/22 8:16,12/03/22 8:16,4917204714,1
384,384,384,21177,11772,149966.5109,10/02/22 9:05,12/03/22 9:05,7296569832,1
385,385,385,21214,11928,199966.5,10/02/22 10:14,12/03/22 10:14,4202011960,0
386,386,386,21228,11857,44966.65838,10/02/22 10:53,12/03/22 10:53,1544483892,1
387,387,387,21238,11942,46633.00006,10/02/22 11:05,12/03/22 11:05,2582146500,1
388,388,388,21245,11638,46633.00005,10/02/22 11:17,12/03/22 11:17,8364811183,1
389,389,389,21272,3327,49966.66667,10/02/22 11:59,12/03/22 11:59,4463559584,0
390,390,390,21273,11957,80700.0,10/02/22 12:39,12/03/22 12:39,7548264459,0
391,391,391,21288,11951,249966.6954,10/02/22 12:27,12/03/22 12:27,6734339124,1
392,392,392,21303,10697,49966.42713,10/02/22 13:03,12/03/22 13:03,4516304998,1
393,393,393,21316,11841,199666.4995,10/02/22 13:45,12/03/22 13:45,7615303401,1
394,394,394,21320,11841,249966.5243,10/02/22 13:56,12/03/22 13:56,1696642949,1
395,395,395,21331,11982,116633.0001,10/02/22 14:11,12/03/22 14:11,9582784056,1
396,396,396,21365,12000,58300.0,10/02/22 14:56,12/03/22 14:56,7503840455,1
397,397,397,21366,12005,200000.0,10/02/22 15:39,12/03/22 15:39,8863072003,1
398,398,398,21377,12009,129933.0022,10/02/22 15:19,12/03/22 15:19,6520182244,1
399,399,399,21399,12026,284979.8616,10/02/22 16:32,12/03/22 16:32,9106935452,0
400,400,400,21408,12029,293300.0,10/02/22 16:35,12/03/22 16:35,5787241980,1
401,401,401,21409,11614,46633.00006,10/02/22 16:38,12/03/22 16:38,3035590842,1
402,402,402,21438,11180,10933.00006,10/02/22 17:44,12/03/22 17:44,8738829598,1
403,403,403,21441,12055,46633.00005,10/02/22 17:48,12/03/22 17:48,3837961347,1
404,404,404,21444,11666,63300.0,10/02/22 17:54,12/03/22 17:54,1533015750,1
405,405,405,21458,12065,199666.5424,10/02/22 18:36,12/03/22 18:36,2077560642,1
406,406,406,21460,12070,43300.0,10/02/22 18:44,12/03/22 18:44,7254572468,1
407,407,407,21468,12071,293300.0,10/02/22 19:23,12/03/22 19:23,2723590385,1
408,408,408,21474,12079,99966.45141,10/02/22 19:25,12/03/22 19:25,6367447718,1
409,409,409,21486,11716,49966.59845,10/02/22 19:57,12/03/22 19:57,2495660204,1
410,410,410,21514,12101,199966.415,11/02/22 1:56,13/03/22 1:56,2685954201,1
411,411,411,21525,12111,7597.809167,11/02/22 2:24,13/03/22 2:24,7048863329,0
412,412,412,21532,12114,22105.66667,11/02/22 2:47,13/03/22 2:47,5117439250,0
413,413,413,21533,11925,13500.0,11/02/22 2:50,13/03/22 2:50,5122859989,1
414,414,414,21550,11353,49966.66667,11/02/22 4:02,13/03/22 4:02,5200704196,0
415,415,415,21559,12043,11937.47712,11/02/22 4:28,13/03/22 4:28,3835305940,0
416,416,416,21566,12136,12338.54934,11/02/22 4:46,13/03/22 4:46,8543871447,0
417,417,417,21576,6256,89666.66667,11/02/22 5:18,13/03/22 5:18,4969753339,0
418,418,418,21593,12148,66633.0015,11/02/22 6:41,13/03/22 6:41,1251374639,0
419,419,419,21597,11716,116633.0001,11/02/22 6:25,13/03/22 6:25,1747484691,1
420,420,420,21606,11716,29966.43624,11/02/22 6:41,13/03/22 6:41,6249044940,1
421,421,421,21625,12080,95970.0,11/02/22 7:04,13/03/22 7:04,2991183139,0
422,422,422,21638,12158,29966.66667,11/02/22 7:24,13/03/22 7:24,4573751606,0
423,423,423,21640,12161,116633.0022,11/02/22 7:32,13/03/22 7:32,5298600170,1
424,424,424,21647,10711,106633.0022,11/02/22 7:40,13/03/22 7:40,6522754487,1
425,425,425,21653,12161,96633.0022,11/02/22 7:48,13/03/22 7:48,4312262939,1
426,426,426,21679,12187,46633.00005,11/02/22 11:00,13/03/22 11:00,3468948490,1
427,427,427,21694,12198,103300.0,11/02/22 8:44,13/03/22 8:44,2065723365,1
428,428,428,21710,11931,94900.0,11/02/22 9:17,13/03/22 9:17,6880812442,0
429,429,429,21747,12226,12600.0,11/02/22 10:18,13/03/22 10:18,9829958310,1
430,430,430,21752,12230,215300.0,11/02/22 10:33,13/03/22 10:33,1957467272,1
431,431,431,21765,12173,106566.5976,11/02/22 11:39,13/03/22 11:39,8700466620,1
432,432,432,21771,11761,52606.2425,11/02/22 11:08,13/03/22 11:08,9445342776,0
433,433,433,21778,12242,93300.0,11/02/22 11:11,13/03/22 11:11,9134720560,0
434,434,434,21804,11589,93266.52787,11/02/22 11:48,13/03/22 11:48,5867147982,1
435,435,435,21806,10588,49966.52621,11/02/22 11:52,13/03/22 11:52,2752337931,1
436,436,436,21811,11589,249833.0001,11/02/22 11:57,13/03/22 11:57,8117926494,1
437,437,437,21814,12263,49901.73671,11/02/22 11:58,13/03/22 11:58,5381226554,0
438,438,438,21826,12273,56300.0,11/02/22 12:16,13/03/22 12:16,4296809635,1
439,439,439,21859,12141,93300.0,11/02/22 13:04,13/03/22 13:04,4709711622,1
440,440,440,21869,12296,333333.0002,11/02/22 13:16,13/03/22 13:16,3704687463,1
441,441,441,21882,12302,23300.0,11/02/22 14:02,13/03/22 14:02,3078110178,0
442,442,442,21893,12261,100000.0,11/02/22 13:48,13/03/22 13:48,4183518993,0
443,443,443,21920,12291,163300.0,11/02/22 14:52,13/03/22 14:52,3207299905,1
444,444,444,21941,12329,166633.3333,11/02/22 15:34,13/03/22 15:34,8766662531,1
445,445,445,21945,11859,199966.5161,11/02/22 14:58,13/03/22 14:58,9763628519,1
446,446,446,21995,12344,116633.0001,11/02/22 16:13,13/03/22 16:13,8893804337,1
447,447,447,22004,12259,47970.0,11/02/22 16:08,13/03/22 16:08,5049204872,0
448,448,448,22015,11941,31470.0,11/02/22 16:24,13/03/22 16:24,9989312558,0
449,449,449,22027,12374,431475.0,11/02/22 16:44,13/03/22 16:44,1187537415,0
450,450,450,22043,12385,397475.0,11/02/22 17:13,13/03/22 17:13,3857767025,0
451,451,451,22044,12386,249833.0023,11/02/22 17:12,13/03/22 17:12,8553072346,1
452,452,452,22089,11758,116633.0001,11/02/22 18:43,13/03/22 18:43,7291782245,1
453,453,453,22091,12411,46633.00006,11/02/22 18:43,13/03/22 18:43,7929013515,1
454,454,454,22121,12436,133266.539,11/02/22 19:51,13/03/22 19:51,1269923552,1
455,455,455,22122,12413,339866.5276,11/02/22 19:51,13/03/22 19:51,6733569102,1
456,456,456,22140,12446,299933.0022,11/02/22 21:15,13/03/22 21:15,5729531927,1
457,457,457,22164,12441,23300.0,12/02/22 1:15,14/03/22 1:15,9346285152,0
458,458,458,22179,12472,33300.0,12/02/22 2:13,14/03/22 2:13,1791747725,0
459,459,459,22206,11789,161600.0,12/02/22 3:42,14/03/22 3:42,2012345444,1
460,460,460,22221,12497,333333.0002,12/02/22 4:12,14/03/22 4:12,8483216453,1
461,461,461,22246,12338,10915.19544,12/02/22 5:19,14/03/22 5:19,4375700814,0
462,462,462,22250,12508,172466.0,12/02/22 6:10,14/03/22 6:10,2008259729,0
463,463,463,22258,11019,449933.0001,12/02/22 5:40,14/03/22 5:40,5466844623,1
464,464,464,22263,12498,46633.00006,12/02/22 5:53,14/03/22 5:53,7872195792,1
465,465,465,22270,12515,249966.6602,12/02/22 6:17,14/03/22 6:17,1976288705,1
466,466,466,22275,12146,199966.5071,12/02/22 6:18,14/03/22 6:18,3114647240,1
467,467,467,22286,11669,76633.00006,12/02/22 6:46,14/03/22 6:46,2111762323,1
468,468,468,22306,12521,338200.0,12/02/22 7:21,14/03/22 7:21,2382821480,1
469,469,469,22314,12537,24966.52584,12/02/22 7:32,14/03/22 7:32,4950425684,1
470,470,470,22326,12406,76633.07692,12/02/22 7:48,14/03/22 7:48,6938781695,0
471,471,471,22335,12545,234288.3333,12/02/22 8:07,14/03/22 8:07,6344657965,0
472,472,472,22350,12554,241566.5396,12/02/22 8:39,14/03/22 8:39,1159649334,1
473,473,473,22367,12438,52633.03226,12/02/22 9:00,14/03/22 9:00,8462060263,0
474,474,474,22379,12563,106633.0001,12/02/22 9:12,14/03/22 9:12,3941630842,1
475,475,475,22382,19,23286.67048,12/02/22 9:18,14/03/22 9:18,5481162974,0
476,476,476,22395,11661,333233.0001,12/02/22 10:38,14/03/22 10:38,2271985247,1
477,477,477,22416,12584,383066.5222,12/02/22 10:14,14/03/22 10:14,3821000040,1
478,478,478,22429,12474,28305.0,12/02/22 10:24,14/03/22 10:24,9279946769,0
479,479,479,22434,12590,133300.0,12/02/22 10:48,14/03/22 10:48,9255425635,1
480,480,480,22438,11661,199966.5387,12/02/22 10:43,14/03/22 10:43,2338683509,1
481,481,481,22445,11280,199666.5516,12/02/22 10:53,14/03/22 10:53,5005094490,1
482,482,482,22453,12361,28305.0,12/02/22 11:21,14/03/22 11:21,8364242621,0
483,483,483,22460,12602,73300.0,12/02/22 11:30,14/03/22 11:30,5267880964,1
484,484,484,22474,12598,116633.0001,12/02/22 11:59,14/03/22 11:59,5770867736,1
485,485,485,22478,12614,249966.5604,12/02/22 12:13,14/03/22 12:13,1951720274,1
486,486,486,22479,12273,499900.0,12/02/22 12:05,14/03/22 12:05,6599957201,1
487,487,487,22480,12615,103300.0,12/02/22 13:22,14/03/22 13:22,2625125242,1
488,488,488,22495,11653,56600.0,12/02/22 12:46,14/03/22 12:46,3975260331,1
489,489,489,22508,11669,116633.0001,12/02/22 13:14,14/03/22 13:14,3865785465,1
490,490,490,22515,12286,499833.0001,12/02/22 13:21,14/03/22 13:21,6160835584,1
491,491,491,22517,12624,93300.0,12/02/22 13:21,14/03/22 13:21,7435622385,0
492,492,492,22525,11589,193266.5646,12/02/22 13:36,14/03/22 13:36,6350056110,1
493,493,493,22538,11716,24633.00005,12/02/22 13:56,14/03/22 13:56,4663552608,1
494,494,494,22553,12644,366666.6897,12/02/22 14:25,14/03/22 14:25,5710936913,0
495,495,495,22571,11716,99966.53772,12/02/22 15:33,14/03/22 15:33,1400165063,1
496,496,496,22575,12617,500000.0,12/02/22 15:03,14/03/22 15:03,2800792131,0
497,497,497,22584,12661,33300.0,12/02/22 15:25,14/03/22 15:25,5199888408,0
498,498,498,22602,12665,329966.5188,12/02/22 15:57,14/03/22 15:57,1965316997,1
499,499,499,22607,12077,29966.46821,12/02/22 16:13,14/03/22 16:13,5467457175,0
500,500,500,22610,12647,116633.0001,12/02/22 16:14,14/03/22 16:14,4805414658,1
501,501,501,22612,11663,499966.4538,12/02/22 16:17,14/03/22 16:17,2111127936,1
502,502,502,22620,10708,399966.4859,12/02/22 16:25,14/03/22 16:25,4859312488,1
503,503,503,22631,12677,116633.0001,12/02/22 16:40,14/03/22 16:40,5412881430,1
504,504,504,22635,12521,233266.527,12/02/22 17:34,14/03/22 17:34,4765759263,1
505,505,505,22636,11716,56633.00006,12/02/22 16:52,14/03/22 16:52,9946555209,1
506,506,506,22662,12029,216633.0001,12/02/22 17:51,14/03/22 17:51,8882486119,1
507,507,507,22672,12703,116633.0001,12/02/22 18:22,14/03/22 18:22,2242457729,1
508,508,508,22699,12714,216633.0022,12/02/22 19:03,14/03/22 19:03,8496913684,1
509,509,509,22708,12721,116633.0001,12/02/22 19:26,14/03/22 19:26,1758575895,1
510,510,510,22713,12723,27366.59009,12/02/22 19:49,14/03/22 19:49,6825679574,1
511,511,511,22720,12729,33178.02198,12/02/22 20:28,14/03/22 20:28,8524199359,0
512,512,512,22771,12766,99966.38298,13/02/22 2:53,15/03/22 2:53,9226443416,0
513,513,513,22783,12770,58300.0,13/02/22 3:17,15/03/22 3:17,6474975950,0
514,514,514,22836,12810,17290.0,13/02/22 5:14,15/03/22 5:14,2788247893,0
515,515,515,22857,12817,93188.39713,13/02/22 6:04,15/03/22 6:04,8105512174,1
516,516,516,22859,11716,66633.04348,13/02/22 6:12,15/03/22 6:12,8402214743,0
517,517,517,22867,12044,58300.0,13/02/22 6:31,15/03/22 6:31,4186231942,1
518,518,518,22868,12825,333233.0022,13/02/22 6:29,15/03/22 6:29,1797434813,1
519,519,519,22881,12825,449633.0022,13/02/22 6:54,15/03/22 6:54,2187982789,1
520,520,520,22914,12742,26633.00007,13/02/22 8:08,15/03/22 8:08,3940561193,1
521,521,521,22946,12636,49966.6375,13/02/22 9:18,15/03/22 9:18,7946658318,0
522,522,522,22948,12869,166633.0001,13/02/22 9:22,15/03/22 9:22,6802983557,1
523,523,523,22951,12872,29966.65922,13/02/22 9:31,15/03/22 9:31,9399845272,0
524,524,524,22968,12820,23300.0,13/02/22 10:03,15/03/22 10:03,7285795611,1
525,525,525,22981,12887,99966.54079,13/02/22 10:19,15/03/22 10:19,4810246700,0
526,526,526,22996,12897,17500.0,13/02/22 10:35,15/03/22 10:35,5127454389,0
527,527,527,23043,12918,28305.0,13/02/22 11:44,15/03/22 11:44,9331608717,0
528,528,528,23059,12935,103078.6,13/02/22 12:08,15/03/22 12:08,4797576680,0
529,529,529,23061,12933,431475.0,13/02/22 12:13,15/03/22 12:13,3600374610,0
530,530,530,23078,12940,49966.36,13/02/22 12:32,15/03/22 12:32,9676359519,0
531,531,531,23094,12954,311638.0006,13/02/22 13:04,15/03/22 13:04,2981779104,1
532,532,532,23101,12893,13300.0,13/02/22 14:09,15/03/22 14:09,3534398367,0
533,533,533,23138,12977,161132.1429,13/02/22 14:24,15/03/22 14:24,7347128744,0
534,534,534,23161,12980,199666.5323,13/02/22 14:34,15/03/22 14:34,3342103537,1
535,535,535,23197,13006,101301.4,13/02/22 15:32,15/03/22 15:32,6697296615,0
536,536,536,23273,12983,22638.00056,13/02/22 17:17,15/03/22 17:17,5459477455,1
537,537,537,23288,13059,24966.66667,13/02/22 17:45,15/03/22 17:45,4416809109,0
538,538,538,23326,13064,63300.0,13/02/22 20:59,15/03/22 20:59,9071854739,1
539,539,539,23371,13092,9247.016393,13/02/22 23:22,15/03/22 23:22,5487262935,0
540,540,540,23428,13133,12286.51515,14/02/22 3:17,16/03/22 3:17,8459575712,0
541,541,541,23449,12904,30933.00057,14/02/22 4:04,16/03/22 4:04,1105253508,1
542,542,542,23488,13165,24966.66667,14/02/22 5:38,16/03/22 5:38,6011852676,1
543,543,543,23505,13177,26633.04545,14/02/22 6:06,16/03/22 6:06,1038721592,0
544,544,544,23539,13193,36805.0,14/02/22 6:50,16/03/22 6:50,1337791070,0
545,545,545,23578,13160,13719.89286,14/02/22 7:39,16/03/22 7:39,5869935996,0
546,546,546,23583,13217,254545.6818,14/02/22 7:54,16/03/22 7:54,4989289370,0
547,547,547,23594,13191,366666.6429,14/02/22 8:07,16/03/22 8:07,2369704072,1
548,548,548,23607,13201,106633.0009,14/02/22 8:23,16/03/22 8:23,6118124620,1
549,549,549,23609,12079,56300.0,14/02/22 8:27,16/03/22 8:27,9435369150,1
550,550,550,23612,13233,38533.00057,14/02/22 8:30,16/03/22 8:30,7347788196,1
551,551,551,23613,13234,266666.6509,14/02/22 8:47,16/03/22 8:47,4817446497,1
552,552,552,23635,13245,43816.92308,14/02/22 9:56,16/03/22 9:56,2582626008,0
553,553,553,23638,12319,333333.0006,16/02/22 9:14,18/03/22 9:14,7722159301,1
554,554,554,23650,13254,400000.0,14/02/22 10:02,16/03/22 10:02,4813634267,0
555,555,555,23662,11669,233266.5177,14/02/22 9:48,16/03/22 9:48,1978631873,1
556,556,556,23682,13023,320987.3704,14/02/22 10:17,16/03/22 10:17,9951181156,0
557,557,557,23686,11669,249900.0,14/02/22 11:01,16/03/22 11:01,3922128488,1
558,558,558,23707,11967,326333.0172,14/02/22 10:49,16/03/22 10:49,5637292416,0
559,559,559,23759,7495,46633.02326,14/02/22 11:57,16/03/22 11:57,1293700699,0
560,560,560,23793,13325,28305.0,14/02/22 13:08,16/03/22 13:08,7009519302,0
561,561,561,23799,13326,33300.0,14/02/22 13:18,16/03/22 13:18,8070247146,0
562,562,562,23803,13304,106633.0023,14/02/22 13:23,16/03/22 13:23,4728384498,0
563,563,563,23826,13346,333333.0006,14/02/22 14:05,16/03/22 14:05,2198725992,1
564,564,564,23831,10494,499966.6434,14/02/22 14:10,16/03/22 14:10,3792763490,1
565,565,565,23856,13355,66493.60251,14/02/22 14:40,16/03/22 14:40,3148681957,0
566,566,566,23900,13383,25833.00059,14/02/22 16:21,16/03/22 16:21,5882178804,0
567,567,567,23909,12220,33300.0,14/02/22 16:02,16/03/22 16:02,9156038800,1
568,568,568,23935,13399,333333.0006,14/02/22 16:51,16/03/22 16:51,5139868846,1
569,569,569,23950,13394,99966.00039,14/02/22 16:51,16/03/22 16:51,8099090098,1
570,570,570,24012,13440,76216.92308,14/02/22 18:34,16/03/22 18:34,4481776093,0
571,571,571,24032,13393,342141.0,14/02/22 19:52,16/03/22 19:52,3418737966,0
572,572,572,24054,13465,39966.18182,14/02/22 23:22,16/03/22 23:22,7048540215,0
573,573,573,24075,13471,53300.0,15/02/22 2:06,17/03/22 2:06,2116359948,0
574,574,574,24087,13483,73300.0,15/02/22 2:45,17/03/22 2:45,5252562411,1
575,575,575,24100,13487,126566.6447,15/02/22 3:35,17/03/22 3:35,8084410681,1
576,576,576,24120,13508,63209.36102,15/02/22 4:34,17/03/22 4:34,1780734136,0
577,577,577,24130,13434,106633.0006,15/02/22 4:57,17/03/22 4:57,3250315544,1
578,578,578,24131,13197,32629.20955,15/02/22 4:59,17/03/22 4:59,6744129114,0
579,579,579,24157,12920,166633.0001,15/02/22 5:58,17/03/22 5:58,5849840819,1
580,580,580,24160,11336,33300.0,15/02/22 6:06,17/03/22 6:06,2095608259,0
581,581,581,24170,13529,166633.0909,15/02/22 7:00,17/03/22 7:00,1651477129,0
582,582,582,24174,13526,53648.4375,15/02/22 6:21,17/03/22 6:21,8219745230,0
583,583,583,24186,13532,106633.0192,15/02/22 6:37,17/03/22 6:37,1891171273,0
584,584,584,24201,13544,333333.0086,15/02/22 8:09,17/03/22 8:09,4819785275,0
585,585,585,24226,13561,33300.0,15/02/22 8:08,17/03/22 8:08,1762788535,0
586,586,586,24289,12577,116633.0001,15/02/22 10:09,17/03/22 10:09,8544597425,1
587,587,587,24295,13597,63872.60938,15/02/22 10:11,17/03/22 10:11,3462935306,0
588,588,588,24307,13604,333333.0006,16/02/22 4:44,18/03/22 4:44,4204060115,1
589,589,589,24316,13607,36805.0,15/02/22 11:00,17/03/22 11:00,4381288805,1
590,590,590,24320,13610,66600.0,15/02/22 11:01,17/03/22 11:01,3481399719,0
591,591,591,24322,13586,166633.0001,15/02/22 11:46,17/03/22 11:46,3134566591,1
592,592,592,24323,13513,41633.00012,15/02/22 11:28,17/03/22 11:28,6161183910,1
593,593,593,24336,10725,18300.0,15/02/22 11:28,17/03/22 11:28,5792033196,0
594,594,594,24343,13623,366666.6509,17/02/22 11:36,19/03/22 11:36,3525604810,0
595,595,595,24348,13620,4133.2,15/02/22 11:44,17/03/22 11:44,7064444715,0
596,596,596,24371,13636,400000.0,15/02/22 12:24,17/03/22 12:24,7531120713,1
